Wind Direction,Wind str/spd,Temperature,Light,Humidity,Speed,Strength,Lightning,Wind,Water,Fire,Sum,Position
"8,69","7,70","1,57","2,00","2,65","6,68","7,90","7,78","6,07","3,09","7,66","39,18","14,00"
"8,75","7,64","0,94","0,73","1,15","7,19","4,08","8,35","7,12","6,25","1,18","34,17","14,00"
"7,87","8,10","1,27","1,37","2,91","7,11","3,86","6,18","2,58","3,99","4,42","28,14","14,00"
"1,89","1,65","0,11","1,92","8,30","7,21","3,25","4,24","7,43","2,54","1,03","25,70","14,00"
"8,24","8,96","1,92","1,44","2,74","0,92","1,41","7,15","1,98","8,00","6,55","26,01","14,00"
"0,39","0,17","0,22","7,94","1,02","8,28","8,96","4,34","4,74","2,96","5,63","34,91","14,00"
"2,25","0,09","2,36","1,85","8,24","7,67","7,65","3,26","6,37","4,00","6,16","35,11","14,00"
"0,83","0,72","0,84","7,51","0,29","5,98","0,24","0,13","2,47","3,25","8,99","21,06","14,00"
"2,47","0,94","1,73","0,72","8,22","8,00","0,73","8,11","4,89","1,70","2,03","25,46","14,00"
"1,80","0,07","0,16","1,26","8,03","4,41","7,73","1,79","0,75","0,00","3,65","18,33","14,00"
"0,64","1,78","8,04","1,37","1,65","6,67","3,61","5,86","1,12","6,71","0,94","24,91","14,00"
"1,88","2,25","8,42","2,32","1,15","5,52","2,88","7,13","8,94","2,11","2,72","29,30","14,00"
"8,00","8,53","1,19","0,29","2,06","3,73","1,90","6,17","1,64","4,87","3,34","21,65","14,00"
"1,47","2,00","2,18","8,61","1,34","2,75","7,05","0,67","5,58","8,38","8,21","32,64","14,00"
"7,67","7,89","0,30","0,27","0,55","8,49","0,99","8,84","6,37","5,16","4,90","34,75","14,00"
"0,57","0,17","1,89","8,68","1,18","5,64","2,51","4,18","7,36","4,73","7,86","32,28","14,00"
"1,82","1,42","7,54","1,56","0,45","3,83","8,03","3,20","2,21","3,39","2,73","23,39","14,00"
"8,10","8,69","0,58","0,60","2,58","8,02","1,13","7,69","3,83","4,60","6,66","31,93","14,00"
"1,65","0,66","8,63","1,72","2,16","8,07","4,29","3,00","0,85","4,25","3,29","23,75","14,00"
"2,46","0,01","8,08","1,96","2,38","5,05","2,21","1,59","8,96","3,32","7,22","28,35","14,00"
"0,01","0,76","1,38","1,64","8,78","2,22","8,27","6,94","6,16","2,19","8,80","34,58","14,00"
"1,66","2,14","2,22","8,55","1,22","3,08","2,39","3,89","4,87","3,82","8,43","26,48","14,00"
"2,11","1,78","8,76","1,27","1,00","0,45","5,43","0,94","8,58","3,69","1,65","20,74","14,00"
"0,66","0,69","0,67","8,25","1,92","0,55","1,99","4,31","4,07","2,20","2,65","15,77","14,00"
"1,55","1,84","1,53","0,04","7,97","7,66","7,93","4,39","4,62","0,78","7,81","33,19","14,00"
"1,72","1,48","2,73","8,12","1,81","1,13","1,96","2,81","8,03","6,59","4,51","25,03","14,00"
"0,66","2,19","1,29","8,36","0,30","5,04","7,77","1,12","8,71","7,20","8,20","38,04","14,00"
"0,09","2,67","1,03","1,43","8,79","8,04","3,21","4,75","0,42","5,53","1,02","22,97","14,00"
"8,72","7,79","0,19","0,37","0,36","8,57","0,57","4,28","3,04","0,35","8,00","24,81","14,00"
"0,50","2,38","8,03","0,49","0,94","4,93","7,86","6,96","0,79","6,33","0,40","27,27","14,00"
"0,18","1,82","7,75","0,56","2,28","7,70","6,21","8,60","3,06","7,49","5,27","38,33","14,00"
"0,44","2,32","7,70","1,31","1,44","2,74","3,99","0,78","6,65","4,73","0,93","19,82","14,00"
"1,23","2,34","1,94","0,35","8,55","3,51","0,25","0,21","8,28","1,98","4,79","19,02","14,00"
"2,35","1,95","2,18","2,06","8,20","4,76","6,70","8,41","1,91","2,25","8,70","32,73","14,00"
"1,52","1,52","2,98","8,42","0,36","8,68","7,32","5,23","6,28","4,20","2,59","34,30","14,00"
"8,70","8,03","1,38","0,81","0,31","6,29","8,66","4,27","4,02","3,96","3,42","30,62","14,00"
"0,62","1,53","8,56","1,10","0,34","0,10","0,30","8,70","8,92","6,75","0,14","24,91","14,00"
"1,87","1,74","8,77","1,93","2,46","4,24","0,27","4,81","1,64","7,15","3,69","21,80","14,00"
"8,10","7,75","2,11","0,44","2,22","2,67","1,52","4,65","8,78","6,42","0,00","24,04","14,00"
"1,23","0,70","8,97","0,79","2,17","1,15","3,50","4,29","1,15","2,27","0,73","13,09","14,00"
"8,45","8,56","2,40","0,65","0,33","6,44","6,45","8,53","5,05","7,02","6,79","40,28","14,00"
"2,28","1,49","1,57","9,00","1,25","6,11","3,32","2,20","2,24","4,27","6,62","24,76","14,00"
"1,64","1,79","0,54","1,93","7,87","1,05","8,04","8,87","8,42","1,56","6,07","34,01","14,00"
"0,50","0,97","7,76","2,24","2,40","1,39","2,93","8,00","7,95","4,26","3,23","27,76","14,00"
"1,56","0,94","1,69","0,58","7,53","1,45","0,12","7,90","7,08","2,43","2,80","21,78","14,00"
"7,93","8,01","1,15","0,51","0,93","8,34","1,86","6,90","1,53","7,05","5,11","30,79","14,00"
"0,82","1,00","0,71","0,17","8,18","6,62","5,45","1,88","6,63","1,47","5,36","27,41","14,00"
"1,62","0,42","0,94","0,17","7,66","3,57","8,03","1,78","1,23","4,40","8,79","27,80","14,00"
"0,31","1,72","7,97","2,80","0,12","1,07","5,94","1,07","6,62","6,47","2,22","23,39","14,00"
"1,23","0,52","7,62","1,72","1,45","7,30","8,31","4,91","1,05","4,20","1,42","27,19","14,00"
"8,24","8,09","1,31","2,10","0,75","3,23","2,57","8,41","2,55","2,10","0,74","19,60","14,00"
"7,96","8,92","0,96","1,36","1,78","8,29","3,44","8,24","3,37","0,93","3,73","28,00","14,00"
"1,55","1,67","0,27","0,75","7,63","2,05","7,35","8,51","3,82","1,92","4,45","28,10","14,00"
"2,35","1,38","1,60","7,91","0,19","2,89","5,91","0,16","6,18","7,52","2,57","25,23","14,00"
"0,68","1,98","8,14","2,55","0,16","4,30","5,81","0,28","5,27","1,51","2,40","19,57","14,00"
"0,94","1,08","2,51","8,56","0,56","8,16","2,61","1,02","5,10","4,72","1,92","23,53","14,00"
"1,48","0,92","7,74","1,68","0,28","5,74","2,65","4,46","5,11","8,83","0,00","26,79","14,00"
"0,96","2,05","1,39","8,70","0,67","6,69","2,66","4,55","7,98","7,15","1,18","30,21","14,00"
"8,06","8,80","1,80","2,01","0,41","7,29","4,79","8,79","3,13","0,75","4,45","29,20","14,00"
"8,07","7,92","0,18","2,00","0,57","3,28","1,47","7,72","6,32","6,37","7,13","32,29","14,00"
"0,07","2,30","8,49","0,64","2,50","2,64","7,77","1,29","6,22","7,84","1,10","26,86","14,00"
"7,74","7,97","2,07","1,91","1,59","3,38","0,61","6,84","6,99","3,15","5,28","26,25","14,00"
"0,78","2,19","0,40","2,23","7,65","4,05","5,14","0,68","7,54","3,50","4,24","25,15","14,00"
"0,66","0,06","8,44","0,18","2,35","1,51","7,07","8,22","8,45","8,43","1,59","35,27","14,00"
"0,39","1,71","1,26","8,72","2,20","5,17","8,20","0,27","1,29","7,11","5,94","27,98","14,00"
"0,66","0,98","1,11","8,40","0,66","8,84","7,08","2,45","7,77","8,36","1,13","35,63","14,00"
"0,03","2,92","1,42","2,41","8,93","8,94","0,26","7,75","8,54","1,17","3,43","30,09","14,00"
"0,87","1,85","0,39","1,70","8,90","8,74","8,87","6,44","0,31","3,02","7,32","34,70","14,00"
"2,84","2,47","0,40","1,35","7,61","4,48","5,80","1,00","4,26","1,35","6,22","23,11","14,00"
"0,17","2,00","2,68","8,95","0,59","4,27","4,30","2,17","6,61","0,95","6,53","24,83","14,00"
"1,85","1,87","2,92","7,52","0,64","1,30","2,73","0,30","3,68","5,90","7,65","21,56","14,00"
"1,52","0,41","8,74","1,69","0,37","8,15","1,41","4,25","4,11","6,78","5,20","29,90","14,00"
"7,75","8,44","0,52","2,27","2,98","7,00","7,66","8,72","7,04","4,46","8,33","43,21","14,00"
"1,06","1,52","8,56","0,38","0,70","4,31","2,74","1,32","8,23","0,37","7,84","24,81","14,00"
"0,05","1,91","2,96","8,12","1,10","2,01","7,57","0,19","3,87","6,14","7,76","27,54","14,00"
"2,25","0,16","0,39","8,40","0,83","2,24","5,53","0,37","8,22","8,75","7,01","32,12","14,00"
"1,96","2,96","0,68","2,22","8,47","4,25","7,73","5,95","0,69","5,97","5,23","29,82","14,00"
"1,39","0,97","7,70","0,44","0,03","7,47","1,62","3,74","8,07","8,48","6,70","36,08","14,00"
"1,66","2,18","0,05","0,67","7,61","4,08","6,06","7,00","5,67","0,74","4,22","27,77","14,00"
"2,04","2,29","1,92","1,16","8,51","2,95","6,26","4,05","4,56","0,49","0,68","18,99","14,00"
"1,61","0,88","8,82","1,14","2,00","1,37","7,86","0,30","8,21","2,43","0,78","20,95","14,00"
"1,33","1,94","1,87","8,11","1,23","8,32","0,38","2,85","5,71","8,18","4,72","30,16","14,00"
"0,55","2,30","0,99","1,44","8,70","5,19","0,43","7,01","1,60","5,79","2,48","22,50","14,00"
"8,83","8,20","0,69","0,84","2,29","3,78","8,29","8,52","4,16","2,59","8,90","36,24","14,00"
"8,81","7,94","0,94","0,15","1,37","7,54","1,41","4,61","5,29","2,94","2,13","23,92","14,00"
"2,37","0,88","2,24","8,42","2,06","0,18","4,99","0,35","1,37","3,27","7,41","17,57","14,00"
"0,06","0,96","7,51","0,31","0,42","3,29","1,95","8,23","7,44","3,70","3,93","28,54","14,00"
"0,23","0,39","1,56","8,82","1,20","4,81","5,39","3,47","2,46","4,96","5,06","26,15","14,00"
"8,02","8,84","1,99","1,76","1,90","8,35","4,59","5,09","3,09","3,11","3,55","27,78","14,00"
"0,21","0,91","8,12","0,73","2,28","0,81","5,88","3,77","2,38","7,32","0,56","20,72","14,00"
"0,42","1,29","8,89","1,80","2,15","0,08","7,08","2,23","6,49","4,45","1,18","21,51","14,00"
"0,29","2,00","8,98","0,10","2,28","8,13","5,30","8,71","0,78","8,03","1,60","32,55","14,00"
"0,61","0,99","0,75","2,28","7,63","5,17","2,85","8,59","3,79","1,84","5,98","28,22","14,00"
"1,03","1,57","8,99","2,49","2,22","7,07","0,30","2,10","6,66","5,60","0,54","22,27","14,00"
"1,43","0,00","7,75","0,79","1,24","3,88","2,08","7,09","7,99","2,53","4,32","27,89","14,00"
"1,11","2,07","8,72","0,07","2,47","0,62","4,91","7,03","1,90","5,47","4,68","24,61","14,00"
"0,61","1,46","8,41","1,71","1,42","2,03","3,93","3,12","4,22","8,34","1,41","23,05","14,00"
"7,55","8,06","1,69","0,99","0,22","8,36","5,65","7,94","2,08","5,64","5,38","35,05","14,00"
"0,24","2,69","0,42","1,03","8,25","3,79","8,03","8,49","4,90","1,70","1,04","27,95","14,00"
"8,32","8,73","0,22","0,24","0,81","5,18","7,82","8,61","2,39","9,00","5,08","38,08","14,00"
"1,22","0,04","0,22","1,05","7,72","0,91","6,49","1,94","5,25","5,83","6,32","26,74","14,00"
"2,16","0,58","8,33","2,81","1,43","4,72","6,43","0,12","5,92","4,33","1,13","22,65","14,00"
"0,68","1,61","0,50","1,88","8,48","0,62","4,38","7,54","4,60","0,13","2,48","19,75","14,00"
"0,77","1,86","7,51","0,59","0,52","5,80","6,72","5,14","2,18","1,05","4,25","25,14","14,00"
"0,99","0,53","0,46","2,48","8,81","0,99","1,13","6,74","6,42","1,90","4,42","21,60","14,00"
"0,45","2,97","1,20","2,24","8,33","6,11","1,77","3,67","7,44","5,59","4,17","28,75","14,00"
"1,49","0,16","0,35","8,47","1,85","3,61","3,77","0,45","6,20","1,59","0,45","16,07","14,00"
"8,96","8,84","1,29","0,34","0,96","8,13","6,26","7,06","1,24","7,92","4,23","34,84","14,00"
"1,03","0,29","0,91","8,27","0,91","0,67","1,50","6,72","8,95","7,05","3,21","28,10","14,00"
"7,82","8,70","0,95","0,10","0,33","0,80","8,69","8,53","8,86","2,08","0,86","29,82","14,00"
"2,43","0,75","1,51","1,54","8,05","8,82","0,86","7,63","2,37","4,66","2,83","27,17","14,00"
"0,38","1,45","7,54","1,27","2,00","7,40","4,87","7,65","5,77","7,46","2,73","35,88","14,00"
"0,48","1,09","0,95","8,69","1,44","6,90","5,29","1,90","3,71","7,75","1,08","26,63","14,00"
"1,67","1,00","1,91","8,10","1,88","4,78","5,26","5,41","2,11","7,43","7,78","32,77","14,00"
"8,57","8,37","2,10","1,77","2,29","8,17","8,68","9,00","3,22","3,11","3,15","35,33","14,00"
"1,99","2,07","1,09","1,18","7,67","1,70","2,23","5,81","7,40","2,01","5,89","25,04","14,00"
"2,01","1,65","0,86","8,79","0,91","0,43","1,78","7,19","5,54","6,40","8,87","30,21","14,00"
"0,67","1,26","0,05","8,39","1,48","0,84","1,92","1,77","0,81","6,46","6,62","18,42","14,00"
"7,94","7,60","1,86","0,78","0,63","1,09","2,37","8,02","3,91","4,45","2,73","22,57","14,00"
"0,10","1,32","8,60","0,79","0,07","5,19","7,00","2,96","0,53","0,85","4,77","21,30","14,00"
"7,53","7,61","2,14","0,17","1,59","5,33","0,67","7,01","7,16","5,59","6,49","32,25","14,00"
"0,73","2,99","2,14","0,77","8,00","6,22","0,13","6,33","2,74","3,81","2,58","21,81","14,00"
"8,28","8,33","0,40","1,25","1,11","8,45","0,69","5,87","4,18","2,96","5,94","28,09","14,00"
"8,44","8,89","1,98","2,25","1,39","5,97","4,41","8,15","6,12","5,16","0,33","30,14","14,00"
"1,84","1,74","8,24","2,58","1,74","3,71","0,67","5,40","8,74","5,92","6,60","31,04","14,00"
"1,46","0,66","0,28","8,21","0,98","6,75","0,73","2,78","8,91","4,51","1,46","25,14","14,00"
"1,66","1,67","7,64","0,06","2,17","5,34","2,09","8,83","7,05","1,96","4,79","30,06","14,00"
"0,52","1,64","9,00","0,61","0,49","5,04","1,47","0,52","5,27","2,53","0,60","15,43","14,00"
"0,20","2,45","1,12","0,55","7,57","0,26","7,69","8,33","4,63","1,45","5,72","28,08","14,00"
"2,12","1,01","0,52","8,36","1,42","2,84","1,48","3,01","1,07","1,43","2,65","12,48","14,00"
"1,16","2,40","1,11","7,95","0,74","0,29","8,06","6,59","3,71","8,67","1,60","28,92","14,00"
"0,50","1,11","8,12","0,44","0,56","0,23","2,68","3,46","2,83","0,11","4,46","13,77","14,00"
"8,63","8,05","0,77","1,03","2,18","6,82","4,75","7,89","6,59","5,22","1,17","32,44","14,00"
"1,56","1,14","2,24","7,86","1,78","7,87","7,77","1,51","6,21","7,02","0,58","30,96","14,00"
"1,85","2,85","1,06","0,67","8,42","2,38","3,94","4,21","8,99","2,01","1,40","22,93","14,00"
"8,59","8,42","1,22","2,42","0,52","8,57","0,59","8,25","3,63","0,58","7,24","28,86","14,00"
"0,04","1,19","8,58","2,61","0,77","5,53","6,46","0,71","8,70","2,89","0,03","24,32","14,00"
"0,10","1,52","7,63","2,02","0,66","2,17","1,43","0,34","4,44","3,06","8,74","20,18","14,00"
"2,05","1,14","0,84","8,17","0,27","4,22","1,49","2,60","5,46","6,70","6,05","26,52","14,00"
"0,91","2,28","8,43","1,27","1,06","2,38","4,32","5,54","0,11","8,21","1,60","22,16","14,00"
"1,90","0,64","0,25","8,03","1,57","6,56","0,06","4,69","6,42","4,65","7,56","29,94","14,00"
"8,05","8,95","0,83","1,45","0,58","8,97","7,39","8,15","4,58","5,68","8,13","42,90","14,00"
"2,47","0,09","0,48","1,88","8,17","1,50","5,83","5,81","5,46","1,08","5,96","25,64","14,00"
"8,55","8,99","0,21","2,46","0,33","4,35","4,31","7,45","4,34","8,07","4,62","33,14","14,00"
"1,95","1,96","7,96","1,92","0,71","4,20","3,90","4,50","5,19","8,76","7,90","34,45","14,00"
"1,41","1,49","1,64","0,24","8,56","5,57","6,73","3,07","1,96","1,27","3,09","21,69","14,00"
"0,95","1,36","7,53","1,93","0,21","0,34","5,11","2,61","6,69","5,81","2,99","23,55","14,00"
"7,62","8,31","2,03","0,14","1,55","1,49","2,39","6,46","5,12","5,21","3,91","24,58","14,00"
"1,14","1,09","7,95","1,99","1,32","1,95","0,02","4,71","9,00","0,95","8,72","25,35","14,00"
"1,31","0,92","7,60","0,46","2,06","2,26","8,15","5,38","3,23","6,58","3,72","29,32","14,00"
"1,15","2,33","2,30","1,18","8,39","6,69","7,02","5,50","4,13","3,87","6,68","33,89","14,00"
"1,36","1,87","1,82","7,68","0,57","1,68","0,06","0,17","8,03","6,28","8,06","24,28","14,00"
"8,06","7,65","0,49","1,74","0,28","7,44","3,42","5,78","1,74","1,56","8,91","28,85","14,00"
"0,92","0,95","8,17","2,44","1,56","6,60","4,75","0,70","4,29","4,51","2,67","23,52","14,00"
"8,16","8,53","1,27","0,76","1,29","2,85","1,47","8,85","8,52","3,17","4,77","29,63","14,00"
"8,33","7,59","1,93","1,90","0,15","7,63","5,48","7,49","3,41","0,96","2,03","27,00","14,00"
"1,21","1,80","0,68","8,06","0,93","8,70","0,38","0,51","2,03","1,55","2,94","16,11","14,00"
"2,00","1,18","7,71","0,39","0,45","6,19","6,79","7,76","5,38","8,39","1,83","36,34","14,00"
"0,68","2,56","2,21","0,52","8,90","2,10","3,21","6,63","5,79","3,08","2,30","23,11","14,00"
"7,55","8,22","2,06","1,38","1,29","8,49","1,50","6,94","3,14","7,12","6,06","33,25","14,00"
"1,18","0,75","7,55","0,65","1,18","2,92","8,64","3,19","6,79","8,94","0,47","30,95","14,00"
"8,10","8,38","1,57","1,79","1,25","0,23","0,16","6,60","1,31","1,60","1,78","11,68","14,00"
"7,68","8,39","2,29","0,80","2,26","7,49","0,79","9,00","9,00","3,59","6,28","36,15","14,00"
"0,21","1,00","2,50","0,87","8,14","7,74","8,04","6,34","4,27","1,07","3,19","30,65","14,00"
"1,39","0,19","7,74","1,24","2,42","0,72","5,40","4,90","6,60","2,39","0,77","20,78","14,00"
"2,23","1,22","8,37","2,03","2,02","6,28","3,38","2,72","8,97","5,92","2,58","29,85","14,00"
"0,06","2,36","8,85","0,20","1,47","5,25","2,23","1,25","7,93","1,42","0,25","18,33","14,00"
"2,11","0,93","0,97","8,64","0,73","0,88","3,07","0,00","5,00","1,25","7,16","17,36","14,00"
"2,39","2,89","1,62","1,02","8,67","5,01","6,16","6,21","0,99","1,97","5,66","26,00","14,00"
"1,75","2,25","8,53","2,24","0,49","0,39","2,92","4,74","4,24","6,84","2,57","21,70","14,00"
"7,95","8,78","0,44","1,30","0,51","7,42","3,09","7,41","1,48","4,86","6,57","30,83","14,00"
"0,76","0,53","0,80","8,90","2,15","5,33","7,83","1,39","3,34","4,45","8,88","31,22","14,00"
"2,54","2,49","1,68","1,94","8,14","2,57","0,87","1,34","0,88","3,10","4,79","13,55","14,00"
"1,53","0,51","9,00","0,68","1,69","0,85","0,42","2,16","8,86","5,45","5,17","22,91","14,00"
"2,02","1,13","0,83","0,54","8,91","3,61","1,07","3,26","0,90","1,05","4,07","13,96","14,00"
"1,34","2,30","1,68","1,99","8,36","0,11","0,52","5,78","1,92","1,73","2,07","12,13","14,00"
"1,26","0,33","8,64","0,70","1,80","1,87","8,12","5,49","7,60","2,55","2,58","28,21","14,00"
"1,32","0,58","7,74","2,69","0,11","0,45","1,99","7,15","6,56","7,03","4,02","27,20","14,00"
"8,43","7,69","0,00","1,77","0,54","5,89","0,97","6,58","1,05","8,81","3,85","27,15","14,00"
"1,12","1,82","1,92","8,05","1,90","6,09","3,15","5,28","1,23","8,19","5,22","29,16","14,00"
"2,13","2,22","1,82","8,21","1,61","4,43","2,06","0,64","4,87","0,76","6,83","19,59","14,00"
"2,50","2,19","0,95","8,02","1,11","6,67","8,11","2,36","4,46","8,01","2,80","32,41","14,00"
"1,61","1,99","7,66","0,50","2,06","2,99","5,80","3,36","2,74","6,72","3,02","24,63","14,00"
"7,53","7,59","1,49","2,28","0,21","6,90","3,54","7,93","6,81","7,63","3,79","36,60","14,00"
"1,32","1,43","0,82","0,42","8,08","4,39","7,70","8,83","4,24","0,11","8,85","34,12","14,00"
"0,99","1,34","0,40","8,05","0,86","4,08","6,82","5,23","7,97","4,65","2,50","31,25","14,00"
"1,46","0,30","2,68","7,54","0,74","3,66","4,23","0,37","4,80","1,05","7,43","21,54","14,00"
"8,50","8,45","1,84","0,80","0,99","7,50","3,01","7,13","0,66","3,49","5,00","26,79","14,00"
"1,58","0,10","8,91","0,61","0,62","3,24","4,48","8,48","8,44","6,93","1,73","33,30","14,00"
"1,81","2,02","7,94","1,00","1,16","5,11","5,31","8,24","0,85","2,66","2,94","25,11","14,00"
"7,65","7,73","2,10","1,14","0,85","3,63","4,01","8,27","1,75","1,45","4,78","23,89","14,00"
"2,39","2,69","2,44","0,21","8,27","5,56","7,57","6,11","5,76","2,01","5,01","32,02","14,00"
"8,16","7,61","1,49","1,04","2,82","0,91","2,36","7,91","2,03","8,81","7,53","29,55","14,00"
"1,05","0,05","1,14","1,67","7,82","6,43","6,43","0,01","5,41","2,33","1,42","22,03","14,00"
"7,90","8,06","2,39","0,30","1,62","4,74","2,57","8,59","8,49","7,50","5,66","37,55","14,00"
"8,46","7,58","0,28","0,96","1,96","7,81","4,47","8,46","1,54","5,69","3,65","31,62","14,00"
"7,80","8,12","1,86","1,10","1,46","6,72","4,04","7,79","7,18","1,73","7,75","35,21","14,00"
"0,97","1,74","7,92","1,73","2,20","7,59","0,77","4,52","6,29","2,52","0,80","22,49","14,00"
"1,02","0,96","8,32","1,43","0,56","1,54","4,02","0,56","5,44","5,27","5,11","21,94","14,00"
"0,64","2,07","0,58","8,67","1,30","8,20","3,93","0,58","3,23","9,00","0,10","25,04","14,00"
"8,26","7,71","1,75","1,32","1,42","2,49","1,61","5,96","0,52","7,05","8,71","26,34","14,00"
"0,98","0,47","8,28","1,37","1,79","3,60","1,97","0,89","7,25","8,09","1,97","23,77","14,00"
"8,60","8,17","1,53","0,99","2,16","7,35","1,63","9,00","4,03","0,62","8,17","30,80","14,00"
"1,05","0,54","2,17","8,81","2,21","1,34","1,45","2,75","1,51","8,62","7,93","23,60","14,00"
"2,36","0,28","1,80","2,12","8,54","1,68","7,47","0,53","0,61","4,27","8,80","23,36","14,00"
"1,44","0,71","8,41","0,24","1,45","1,60","4,11","2,95","3,84","3,81","0,87","17,18","14,00"
"8,18","8,11","0,53","0,87","0,07","0,12","7,09","6,69","7,49","7,27","5,27","33,93","14,00"
"1,64","2,07","8,68","2,58","2,42","1,66","5,58","0,69","5,44","7,04","0,88","21,29","14,00"
"1,86","1,81","2,51","8,40","2,34","4,28","0,31","2,18","6,46","6,71","8,38","28,32","14,00"
"1,37","1,29","0,58","8,55","0,41","1,23","8,83","2,67","6,21","7,95","6,40","33,29","14,00"
"2,33","0,95","1,36","8,10","1,25","0,10","3,25","0,98","6,97","7,49","2,03","20,82","14,00"
"8,81","8,26","0,46","0,66","0,08","6,89","2,86","7,07","7,83","3,56","0,69","28,90","14,00"
"2,46","0,58","8,40","0,35","1,45","0,09","4,00","5,17","2,00","6,31","0,47","18,04","14,00"
"7,74","8,13","0,64","1,75","0,15","8,67","5,94","7,30","3,14","7,06","0,21","32,32","14,00"
"2,22","1,93","2,34","8,15","0,43","0,53","4,83","0,82","7,74","6,99","4,57","25,48","14,00"
"0,18","1,50","8,54","0,44","1,85","8,81","6,69","4,81","2,53","6,74","1,22","30,80","14,00"
"0,47","2,20","1,54","7,87","2,39","6,09","6,79","0,68","7,51","2,23","0,76","24,06","14,00"
"8,31","8,32","2,20","0,54","0,63","1,41","0,77","7,17","4,86","6,70","5,45","26,36","14,00"
"1,87","0,23","7,72","0,25","1,82","8,65","1,68","8,77","5,90","1,71","0,03","26,74","14,00"
"2,42","2,50","8,05","2,98","0,17","1,20","5,01","0,84","4,37","8,04","4,06","23,52","14,00"
"8,95","8,35","0,15","0,05","2,00","2,15","3,58","7,89","6,93","8,80","6,04","35,39","14,00"
